5478,No probably  &lt;#&gt; %.
2315,That's significant but dont worry.
1780,BIG BROTHER ALERT! The computer has selected u for 10k cash or #150 voucher. Call 09064018838. NTT PO Box CRO1327 18+ BT Landline Cost 150ppm mobiles vary
5137,"YOU VE WON! Your 4* Costa Del Sol Holiday or å£5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, Costå£1.50/pm, Max10mins"
4313,Is ur changes 2 da report big? Cos i've already made changes 2 da previous report.
5493,I think if he rule tamilnadu..then its very tough for our people.
5216,I am late. I will be there at
849,"Today's Offer! Claim ur å£150 worth of discount vouchers! Text YES to 85023 now! SavaMob, member offers mobile! T Cs 08717898035. å£3.00 Sub. 16 . Unsub reply X"
1327,Ur balance is now å£500. Ur next question is: Who sang 'Uptown Girl' in the 80's ? 2 answer txt ur ANSWER to 83600. Good luck!
2507,Yup...
2923,Thts god's gift for birds as humans hav some natural gift frm god..
2103,Its a site to simulate the test. It just gives you very tough questions to test your readiness.
1297,"K so am I, how much for an 8th? Fifty?"
1911,Lol grr my mom is taking forever with my prescription. Pharmacy is like 2 minutes away. Ugh.
771,Lol! U drunkard! Just doing my hair at d moment. Yeah still up 4 tonight. Wats the plan? 
3827,Where are you ? What are you doing ? Are yuou working on getting the pc to your mom's ? Did you find a spot that it would work ? I need you
2878,U still painting ur wall?
2823,No need to buy lunch for me.. I eat maggi mee..
5281,"And how you will do that, princess? :)"
4654,Our Prasanth ettans mother passed away last night. Just pray for her and family.
2654,Its sarcasm.. .nt scarcasim
1896,I tot u outside cos darren say u come shopping. Of course we nice wat. We jus went sim lim look at mp3 player.
4794,Saw Guys and Dolls last night with Patrick Swayze it was great
3573,Yeah sure I'll leave in a min
4280,"Wn u r hurt by d prsn who s close 2 u, do fight wit dem. Coz somtimes dis fight saves a relation bt being quiet leaves nothin in a relation.. Gud eveB-)"
1927,Omg it could snow here tonite!
2003,S....s...india going to draw the series after many years in south african soil..
3797,"Feb  &lt;#&gt;  is \I LOVE U\"" day. Send dis to all ur \""VALUED FRNDS\"" evn me. If 3 comes back u'll gt married d person u luv! If u ignore dis u will lose ur luv 4 Evr"""
2205,"Haha, my legs and neck are killing me and my amigos are hoping to end the night with a burn, think I could swing by in like an hour?"
4858,"Hey, a guy I know is breathing down my neck to get him some bud, anyway you'd be able to get a half track to usf tonight?"
3068,Ay wana meet on sat?Ì_ wkg on sat?
2020,Anything lor but toa payoh got place 2 walk meh...
3181,"My Parents, My Kidz, My Friends n My Colleagues. All screaming.. SURPRISE !! and I was waiting on the sofa.. ... ..... ' NAKED...!"
3009,Imagine Life WITHOUT ME... see.. How fast u are searching me?Don't worry.. l'm always there To disturb U.. Goodnoon..:)
2895,"pdate_Now - Double mins and 1000 txts on Orange tariffs. Latest Motorola, SonyEricsson & Nokia & Bluetooth FREE! Call MobileUpd8 on 08000839402 or call2optout/!YHL"
4402,Just getting back home
3713,"Oh, i will get paid. The most outstanding one is for a commercial i did for Hasbro...in AUGUST! They made us jump through so many hoops to get paid. Still not."
762,Urgent Ur å£500 guaranteed award is still unclaimed! Call 09066368327 NOW closingdate04/09/02 claimcode M39M51 å£1.50pmmorefrommobile2Bremoved-MobyPOBox734LS27YF
1077,"Yep, by the pretty sculpture"
1798,That one week leave i put know that time. Why.
190,Are you unique enough? Find out from 30th August. www.areyouunique.co.uk
3104,Or remind me in a few hrs.
836,Do you want 750 anytime any network mins 150 text and a NEW VIDEO phone for only five pounds per week call 08002888812 or reply for delivery tomorrow
5010,You have WON a guaranteed å£1000 cash or a å£2000 prize. To claim yr prize call our customer service representative on 08714712412 between 10am-7pm Cost 10p
139,Got c... I lazy to type... I forgot Ì_ in lect... I saw a pouch but like not v nice...
1489,Ok i juz receive..
4602,And I don't plan on staying the night but I prolly won't be back til late
3547,"Single line with a big meaning::::: \Miss anything 4 ur \""Best Life\"" but"
2826,"Oh right, ok. I'll make sure that i do loads of work during the day!  got a really nasty cough today and is dry n shot so that should really help it!"
3525,\HEY BABE! FAR 2 SPUN-OUT 2 SPK AT DA MO... DEAD 2 DA WRLD. BEEN SLEEPING ON DA SOFA ALL DAY
1461,Kinda. First one gets in at twelve! Aah. Speak tomo
3168,"Haven't seen my facebook, huh? Lol!"
2076,"Trust me. Even if isn't there, its there."
3853,oh ya... Got hip hop open. Haha i was thinking can go for jazz then zoom to cine... Actually tonight i'm free leh... And there's a kb lesson tonight
2825,Ok lor...
2799,"House-Maid is the murderer, coz the man was murdered on  &lt;#&gt; th January.. As public holiday all govt.instituitions are closed,including post office.."
867,PRIVATE! Your 2003 Account Statement for 07808 XXXXXX shows 800 un-redeemed S. I. M. points. Call 08719899217 Identifier Code: 41685 Expires 07/11/04
117,Goodo! Yes we must speak friday - egg-potato ratio for tortilla needed! 
22,So Ì_ pay first lar... Then when is da stock comin...
69,I plane to give on this month end.
3134,Wat makes some people dearer is not just de happiness dat u feel when u meet them but de pain u feel when u miss dem!!!
4452,Or I guess  &lt;#&gt;  min
2388,"wiskey Brandy Rum Gin Beer Vodka Scotch Shampain Wine \KUDI\""yarasu dhina vaazhthukkal. .."""
5011,U attend ur driving lesson how many times a wk n which day?
3431,Camera - You are awarded a SiPix Digital Camera! call 09061221066 fromm landline. Delivery within 28 days.
5177,"Very strange.  and  are watching the 2nd one now but i'm in bed. Sweet dreams, miss u "
2425,Hey!!! I almost forgot ... Happy B-day babe ! I love ya!!
2730,I havent lei.. Next mon can?
5418,So how are you really. What are you up to. How's the masters. And so on.
2379,"Good evening Sir, hope you are having a nice day. I wanted to bring it to your notice that I have been late in paying rent for the past few months and have had to pay a $ &lt;#&gt;  charge. I felt it would be inconsiderate of me to nag about something you give at great cost to yourself and that's why i didnt speak up. I however am in a recession and wont be able to pay the charge this month hence my askin well ahead of month's end. Can you please help. Thank you for everything."
4203,How are you enjoying this semester? Take care brother.
248,It didnt work again oh. Ok goodnight then. I.ll fix and have it ready by the time you wake up. You are very dearly missed have a good night sleep.
4783,Indeed and by the way it was either or - not both !
3659,I will reach ur home in  &lt;#&gt;  minutes
2302,We can make a baby in yo tho
2200,Haha... can... But i'm having dinner with my cousin...
4437,Nothing will ever be easy. But don't be looking for a reason not to take a risk on life and love
1142,Have you had a good day? Mine was really busy are you up to much tomorrow night?
3970,Free video camera phones with Half Price line rental for 12 mths and 500 cross ntwk mins 100 txts. Call MobileUpd8 08001950382 or Call2OptOut/674&
181,Lol no. U can trust me.
4215,Er mw im filled tuth is aight
4408,"For your chance to WIN a FREE Bluetooth Headset then simply reply back with \ADP\"""""
3858,"Win the newest åÒHarry Potter and the Order of the Phoenix (Book 5) reply HARRY, answer 5 questions - chance to be the first among readers!"
292,Oops. 4 got that bit.
4529,Don't forget though that I love you .... And I walk beside you. Watching over you and keeping your heart warm.
2022,"U can WIN å£100 of Music Gift Vouchers every week starting NOW Txt the word DRAW to 87066 TsCs www.ldew.com SkillGame,1Winaweek, age16.150ppermessSubscription"
1704,What can i do? Might accidant tookplace between somewhere ghodbandar rd. Traffic moves slovely. So plz slip &amp; don't worry.
4560,Good afternoon my boytoy. How goes that walking here and there day ? Did you get that police abstract? Are you still out and about? I wake and miss you babe
848,"Yeah there's barely enough room for the two of us, x has too many fucking shoes. Sorry man, see you later"
2506,Who u talking about?
3784,Let me know if you need anything else. Salad or desert or something... How many beers shall i get?
3723,"Hi there, 2nights ur lucky night! Uve been invited 2 XCHAT, the Uks wildest chat! Txt CHAT to 86688 now! 150p/MsgrcvdHG/Suite342/2Lands/Row/W1J6HL LDN 18yrs"
4369,Do you want a new Video handset? 750 any time any network mins? UNLIMITED TEXT? Camcorder? Reply or Call now 08000930705 for del Sat AM
3327,"No we put party 7 days a week and study lightly, I think we need to draw in some custom checkboxes so they know we're hardcore"
750,"Do you realize that in about 40 years, we'll have thousands of old ladies running around with tattoos?"
2005,Can't take any major roles in community outreach. You rock mel
199,"Found it, ENC  &lt;#&gt; , where you at?"
3796,For The First Time In The History 'Need' 'Comfort' And 'Luxury' Are Sold At Same Price In India..!! Onion-Rs. &lt;#&gt;  Petrol-Rs. &lt;#&gt;  Beer-Rs. &lt;#&gt;  SHESIL  &lt;#&gt;
170,"Sir, I need AXIS BANK account no and bank address."
3748,Dear Voucher Holder 2 claim your 1st class airport lounge passes when using Your holiday voucher call 08704439680. When booking quote 1st class x 2
3708,Ok.ok ok..then..whats ur todays plan
5392,Ooooooh I forgot to tell u I can get on yoville on my phone
4955,"Ahhhh...just woken up!had a bad dream about u tho,so i dont like u right now :) i didnt know anything about comedy night but i guess im up for it."
485,If we win its really no 1 side for long time.
3086,So i asked how's anthony. Dad. And your bf
4893,Convey my regards to him
1695,Finish already... Yar they keep saying i mushy... I so embarrassed ok...
878,U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094565
17,Eh u remember how 2 spell his name... Yes i did. He v naughty make until i v wet.
5230,"Nope, I'm still in the market"
449,10 min later k...
4396,When did dad get back.
4573,:( but your not here....
1410,Pls speak to that customer machan.
3837,Went to pay rent. So i had to go to the bank to authorise the payment.
5223,If I die I want u to have all my stuffs.
2733,Do Ì_ noe if ben is going?
1019,Don know..wait i will check it.
4553,Try to do something dear. You read something for exams
1096,Dear Subscriber ur draw 4 å£100 gift voucher will b entered on receipt of a correct ans. When was Elvis Presleys Birthday? TXT answer to 80062
890,Why do you ask princess?
4878,Yeah just open chat and click friend lists. Then make the list. Easy as pie
261,Anyway i'm going shopping on my own now. Cos my sis not done yet. Dun disturb u liao.
1739,U guys never invite me anywhere :(
2925,Im done. Just studyn in library
4347,You give us back my id proof and  &lt;#&gt;  rs. We wont allow you to work. We will come to your home within days
151,Yup i thk cine is better cos no need 2 go down 2 plaza mah.
2809,Mm so you asked me not to call radio
3554,From next month get upto 50% More Calls 4 Ur standard network charge 2 activate Call 9061100010 C Wire3.net 1st4Terms PoBox84 M26 3UZ Cost å£1.50 min MobcudB more
4285,Congrats. That's great. I wanted to tell you not to tell me your score cos it might make me relax. But its motivating me so thanks for sharing
3933,How come guoyang go n tell her? Then u told her?
4111,"I'll see, but prolly yeah"
2466,He is world famamus....
5529,What about this one then.
629,Todays Vodafone numbers ending with 4882 are selected to a receive a å£350 award. If your number matches call 09064019014 to receive your å£350 award.
4691,"By march ending, i should be ready. But will call you for sure. The problem is that my capital never complete. How far with you. How's work and the ladies"
5396,As in i want custom officer discount oh.
1877,This pen thing is beyond a joke. Wont a Biro do? Don't do a masters as can't do this ever again! 
462,"UpgrdCentre Orange customer, you may now claim your FREE CAMERA PHONE upgrade for your loyalty. Call now on 0207 153 9153. Offer ends 26th July. T&C's apply. Opt-out available"
3513,I always chat with you. In fact i need money can you raise me?
4795,URGENT This is our 2nd attempt to contact U. Your å£900 prize from YESTERDAY is still awaiting collection. To claim CALL NOW 09061702893
3503,Will you be here for food
2171,I wont. So wat's wit the guys
4994,"Just looked it up and addie goes back Monday, sucks to be her"
4423,Update your face book status frequently :)
5302,About  &lt;#&gt; bucks. The banks fees are fixed. Better to call the bank and find out.
3699,Oh...i asked for fun. Haha...take care. Ì_
1656,Yes I posted a couple of pics on fb. There's still snow outside too. I'm just waking up :)
4380,Mathews or tait or edwards or anderson
746,"I promise to take good care of you, princess. I have to run now. Please send pics when you get a chance. Ttyl!"
1237,Is ur paper in e morn or aft tmr?
2148,I will once i get home
4855,yes baby! I need to stretch open your pussy!
4299,"Erm... Woodland avenue somewhere. Do you get the parish magazine, his telephone number will be in there."
4340,ÌÏ all write or wat..
3627,Meeting u is my work. . . Tel me when shall i do my work tomorrow
2661,Do you know when dad will be back?
3678,Stupid.its not possible
1880,Just seeing your missed call my dear brother. Do have a gr8 day.
3674,Whos this am in class:-)
4815,Anything is valuable in only 2 situations: First- Before getting it... Second- After loosing it...
1832,What time is ur flight tmr?
126,"Just so that you know,yetunde hasn't sent money yet. I just sent her a text not to bother sending. So its over, you dont have to involve yourself in anything. I shouldn't have imposed anything on you in the first place so for that, i apologise."
5158,I will come with karnan car. Please wait till 6pm will directly goto doctor.
2669,we tried to contact you re your response to our offer of a new nokia fone and camcorder hit reply or call 08000930705 for delivery
3963,"If e timing can, then i go w u lor..."
5360,"Hey, iouri gave me your number, I'm wylie, ryan's friend"
2078,85233 FREE>Ringtone!Reply REAL
5147,Get your garden ready for summer with a FREE selection of summer bulbs and seeds worth å£33:50 only with The Scotsman this Saturday. To stop go2 notxt.co.uk
1842,"\Are you comingdown later?\"""""
2094,PRIVATE! Your 2004 Account Statement for 07742676969 shows 786 unredeemed Bonus Points. To claim call 08719180248 Identifier Code: 45239 Expires
2689,"Ya ok, vikky vl c witin  &lt;#&gt; mins and il reply u.."
32,K tell me anything about you.
5271,So u wan 2 come for our dinner tonight a not?
1168,Ok . . now i am in bus. . If i come soon i will come otherwise tomorrow
2069,"Eerie Nokia tones 4u, rply TONE TITLE to 8007 eg TONE DRACULA to 8007 Titles: GHOST, ADDAMSFA, MUNSTERS, EXORCIST, TWILIGHT www.getzed.co.uk POBox36504W45WQ 150p "
4545,Never try alone to take the weight of a tear that comes out of ur heart and falls through ur eyes... Always remember a STUPID FRIEND is here to share... BSLVYL
2406,One of best dialogue in cute reltnship..!! \Wen i Die
2559,I also thk too fast... Xy suggest one not me. U dun wan it's ok. Going 2 rain leh where got gd.
643,Ya very nice. . .be ready on thursday
2393,"Okey doke. I'm at home, but not dressed cos laying around ill! Speak to you later bout times and stuff. "
4096,i am going to bed now prin
4494,Hope this text meets you smiling. If not then let this text give you a reason to smile. Have a beautiful day.
5043,"Dunno, my dad said he coming home 2 bring us out 4 lunch. Yup i go w u lor. I call u when i reach school lor..."
474,Nice line said by a broken heart- Plz don't cum 1 more times infront of me... Other wise once again I ll trust U... Good 9t:)
4747,The beauty of life is in next second.. which hides thousands of secrets. I wish every second will be wonderful in ur life...!! gud n8
1531,Oh dang! I didn't mean o send that to you! Lol!
626,How many licks does it take to get to the center of a tootsie pop?
2155,What year. And how many miles.
2481,K.:)do it at evening da:)urgent:)
1931,What pa tell me.. I went to bath:-)
2249,"Thanks for your ringtone order, ref number R836. Your mobile will be charged å£4.50. Should your tone not arrive please call customer services on 09065069154"
3448,Sorry. || mail? || 
722,That is wondar full flim.
2975,I love u 2 my little pocy bell I am sorry but I love u
271,"Night has ended for another day, morning has come in a special way. May you smile like the sunny rays and leaves your worries at the blue blue bay."
2061,"Hey ! I want you ! I crave you ! I miss you ! I need you ! I love you, Ahmad Saeed al Hallaq ..."
1194,Ok... C ya...
1212,"Yo, the game almost over? Want to go to walmart soon"
3870,Yeah my usual guy's out of town but there're definitely people around I know
1779,"Loan for any purpose å£500 - å£75,000. Homeowners + Tenants welcome. Have you been previously refused? We can still help. Call Free 0800 1956669 or text back 'help'"
5028,I'd like to tell you my deepest darkest fantasies. Call me 09094646631 just 60p/min. To stop texts call 08712460324 (nat rate)
4383,Thanks honey but still haven't heard anything I will leave it a bit longer so not 2 crowd him and will try later - great advice thanks hope cardiff is still there!
3426,Haha okay... Today weekend leh... 
4076,Hey sathya till now we dint meet not even a single time then how can i saw the situation sathya.
5001,You still around? Looking to pick up later
3537,We are pleased to inform that your application for Airtel Broadband is processed successfully. Your installation will happen within 3 days.
1020,"Good afternoon on this glorious anniversary day, my sweet J !! I hope this finds you happy and content, my Prey. I think of you and send a teasing kiss from across the sea coaxing images of fond souveniers ... You Cougar-Pen"
452,K:)k:)what are detail you want to transfer?acc no enough?
111,Going for dinner.msg you after.
2576,In sch but neva mind u eat 1st lor..
4176,Ok lor then we go tog lor...
5333,"Neither [in sterm voice] - i'm studying. All fine with me! Not sure the  thing will be resolved, tho. Anyway. Have a fab hols"
264,Why you Dint come with us.
3598,Then wat r u doing now? Busy wif work?
3441,Save money on wedding lingerie at www.bridal.petticoatdreams.co.uk Choose from a superb selection with national delivery. Brought to you by WeddingFriend
2517,"Sorry, I'll call later"
3321,Ok darlin i supose it was ok i just worry too much.i have to do some film stuff my mate and then have to babysit again! But you can call me there.xx
2398,YO YO YO BYATCH WHASSUP?
5121,"Oops I did have it,  &lt;#&gt; ?"
744,Men like shorter ladies. Gaze up into his eyes.
5544,"I'm taking derek &amp; taylor to walmart, if I'm not back by the time you're done just leave the mouse on my desk and I'll text you when priscilla's ready"
1564,Tmrw. Im finishing 9 doors
316,"Hmmm... Guess we can go 4 kb n power yoga... Haha, dunno we can tahan power yoga anot... Thk got lo oso, forgot liao..."
2892,K I'll be sure to get up before noon and see what's what
5310,"yeah, that's what I was thinking"
5268,\ER
2102,Audrie lousy autocorrect
4018,"U've been selected to stay in 1 of 250 top British hotels - FOR NOTHING! Holiday valued at å£350! Dial 08712300220 to claim - National Rate Call. Bx526, SW73SS"
864,Dude ive been seeing a lotta corvettes lately
1374,"500 New Mobiles from 2004, MUST GO! Txt: NOKIA to No: 89545 & collect yours today!From ONLY å£1 www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18 TXTAUCTION"
3125,U coming 2 pick me?
5472,Well obviously not because all the people in my cool college life went home ;_;
4782,"Especially since i talk about boston all up in my personal statement, lol! I woulda changed that if i had realized it said nyc! It says boston now."
2708,"Nah, I'm a perpetual DD"
2905,"Helloooo... Wake up..! \Sweet\"" \""morning\"" \""welcomes\"" \""You\"" \""Enjoy\"" \""This Day\"" \""with full of joy\"".. \""GUD MRNG\""."""
1595,Pls confirm the time to collect the cheque.
43,WHO ARE YOU SEEING?
5408,... Are you in the pub?
4146,Pls help me tell sura that i'm expecting a battery from hont. And that if should pls send me a message about how to download movies. Thanks
3703,Kent vale lor... ÌÏ wait 4 me there ar?
1557,Wat r u doing?
71,Finished class where are you.
1725,You know there is. I shall speak to you in  &lt;#&gt;  minutes then
2512,"Hiya , have u been paying money into my account? If so, thanks. Got a pleasant surprise when i checked my balance -u c, i don't get statements 4 that acc"
1560,"Just got some gas money, any chance you and the gang want to go on a grand nature adventure?"
2087,\alright babe
3689,What happen dear tell me
2804,I think it's all still in my car
759,"Call me when you/carlos is/are here, my phone's vibrate is acting up and I might not hear texts"
1849,You got job in wipro:)you will get every thing in life in 2 or 3 years.
2605,"\HELLO U.CALL WEN U FINISH WRK.I FANCY MEETIN UP WIV U ALL TONITE AS I NEED A BREAK FROM DABOOKS. DID 4 HRS LAST NITE+2 TODAY OF WRK!\"""""
4233,Now only i reached home. . . I am very tired now. . I will come tomorro
105,Thanks a lot for your wishes on my birthday. Thanks you for making my birthday truly memorable.
4173,And pls pls drink plenty plenty water
4135,have you ever had one foot before?
1088,You are awarded a SiPix Digital Camera! call 09061221061 from landline. Delivery within 28days. T Cs Box177. M221BP. 2yr warranty. 150ppm. 16 . p på£3.99
823,25p 4 alfie Moon's Children in need song on ur mob. Tell ur m8s. Txt Tone charity to 8007 for Nokias or Poly charity for polys: zed 08701417012 profit 2 charity.
391,Hey so this sat are we going for the intro pilates only? Or the kickboxing too? 
3978,CERI U REBEL! SWEET DREAMZ ME LITTLE BUDDY!! C YA 2MORO! WHO NEEDS BLOKES
3284,They are just making it easy to pay back. I have  &lt;#&gt; yrs to say but i can pay back earlier. You get?
4413,How stupid to say that i challenge god.You dont think at all on what i write instead you respond immed.
25,Just forced myself to eat a slice. I'm really not hungry tho. This sucks. Mark is getting worried. He knows I'm sick when I turn down pizza. Lol
4338,Just got outta class gonna go gym.
2194,Hi my email address has changed now it is 
336,Cool. So how come you havent been wined and dined before?
3291,Dear good morning how you feeling dear
3364,"Sorry, I'll call later"
5274,"Hi. Hope ur day * good! Back from walk, table booked for half eight. Let me know when ur coming over."
3841,"chile, please! It's only a  &lt;DECIMAL&gt;  hour drive for me. I come down all the time and will be subletting feb-april for audition season."
5141,FREE for 1st week! No1 Nokia tone 4 ur mobile every week just txt NOKIA to 8077 Get txting and tell ur mates. www.getzed.co.uk POBox 36504 W45WQ 16+ norm150p/tone
3532,"Sorry, I'll call later"
1254,What your plan for pongal?
3617,Hey check it da. I have listed da.
3585,I am hot n horny and willing I live local to you - text a reply to hear strt back from me 150p per msg Netcollex LtdHelpDesk: 02085076972 reply Stop to end
3954,I knew it... U slept v late yest? Wake up so late...
1954,Good night. Am going to sleep.
1399,You have registered Sinco as Payee. Log in at icicibank.com and enter URN  &lt;#&gt;  to confirm. Beware of frauds. Do NOT share or disclose URN to anyone.
3032,"Aight, lemme know what's up"
432,Congrats! Nokia 3650 video camera phone is your Call 09066382422 Calls cost 150ppm Ave call 3mins vary from mobiles 16+ Close 300603 post BCM4284 Ldn WC1N3XX
5050,With my sis lor... We juz watched italian job.
183,"He will, you guys close?"
815,Where's my boytoy? I miss you ... What happened?
2946,Leave it. U will always be ignorant.
1701,Can come my room but cannot come my house cos my house still messy... Haha...
3081,"And very importantly, all we discuss is between u and i only."
5433,You're gonna have to be way more specific than that
5547,"Had your contract mobile 11 Mnths? Latest Motorola, Nokia etc. all FREE! Double Mins & Text on Orange tariffs. TEXT YES for callback, no to remove from records."
1351,Yo theres no class tmrw right?
4807,What's up my own oga. Left my phone at home and just saw ur messages. Hope you are good. Have a great weekend.
3497,You said to me before i went back to bed that you can't sleep for anything.
1576,No. To be nosy I guess. Idk am I over reacting if I'm freaked?
3667,Thanks for loving me so. You rock
713,"Save yourself the stress. If the person has a dorm account, just send your account details and the money will be sent to you."
887,Y dun cut too short leh. U dun like ah? She failed. She's quite sad.
1867,Mmmm ... Fuck ... Not fair ! You know my weaknesses ! *grins* *pushes you to your knee's* *exposes my belly and pulls your head to it* Don't forget ... I know yours too *wicked smile*
3616,Sorry sent blank msg again. Yup but trying 2 do some serious studying now.
1843,Super da:)good replacement for murali
3474,"Night has ended for another day, morning has come in a special way. May you smile like the sunny rays and leaves your worries at the blue blue bay. Gud mrng"
4426,So what did the bank say about the money?
2473,Ok lor wat time Ì_ finish?
4845,Pls help me tell Ashley that i cant find her number oh
1129,"So check your errors and if you had difficulties, do correction."
2635,Tiwary to rcb.battle between bang and kochi.
4140,Beautiful truth : Expression of the face could Be seen by everyone... But the depression of heart Could be understood only By the Loved ones.. Gud Ni8;-)
436,"Ask g or iouri, I've told the story like ten times already"
2633,"That's what I love to hear :V see you sundayish, then"
2647,"It,,s a taxt massage....tie-pos argh ok! Lool!"
4518,"Just got part Nottingham - 3 hrs 63miles. Good thing i love my man so much, but only doing 40mph. Hey ho"
3684,Wake me up at  &lt;#&gt;  am morning:)
3844,Mmmm.... I cant wait to lick it!
910,My love ! How come it took you so long to leave for Zaher's? I got your words on ym and was happy to see them but was sad you had left. I miss you
4185,"Hmm ok, i'll stay for like an hour cos my eye is really sore!"
570,Yar lor wait 4 my mum 2 finish sch then have lunch lor... I whole morning stay at home clean my room now my room quite clean... Hee...
3542,I'm e person who's doing e sms survey...
622,MAKE SURE ALEX KNOWS HIS BIRTHDAY IS OVER IN FIFTEEN MINUTES AS FAR AS YOU'RE CONCERNED
3986,Ringtone Club: Gr8 new polys direct to your mobile every week !
1145,"Thank you, winner notified by sms. Good Luck! No future marketing reply STOP to 84122 customer services 08450542832"
1269,"Tee hee. Off to lecture, cheery bye bye."
4401,"Good FRIENDS CaRE for each Other.. CLoSE Friends UNDERSTaND each Other... and TRUE Friends STaY forever beyond words, beyond time. Gud ni8"
3372,"Looks like you found something to do other than smoke, great job!"
1381,"We spend our days waiting for the ideal path to appear in front of us.. But what we forget is.. \paths are made by walking.. not by waiting..\"" Goodnight!"""
699,K..u also dont msg or reply to his msg..
834,Surely result will offer:)
106,"Aight, I'll hit you up when I get some cash"
996,Yetunde i'm in class can you not run water on it to make it ok. Pls now.
2401,Babe: U want me dont u baby! Im nasty and have a thing 4 filthyguys. Fancy a rude time with a sexy bitch. How about we go slo n hard! Txt XXX SLO(4msgs)
1442,"Its ok., i just askd did u knw tht no?"
5257,"As usual..iam fine, happy &amp; doing well..:)"
1033,"OH MR SHEFFIELD! You wanna play THAT game, okay. You're the boss and I'm the nanny. You give me a raise and I'll give YOU one!!"
2271,Life spend with someone for a lifetime may be meaningless but a few moments spent with someone who really love you means more than life itself..
3662,"Frnd s not juz a word.....not merely a relationship.....its a silent promise which says ... \ I will be with YOU \"" Wherevr.. Whenevr.. Forevr... Gudnyt dear.."""
2374,Dunno lei he neva say...
311,"Think ur smart ? Win å£200 this week in our weekly quiz, text PLAY to 85222 now!T&Cs WinnersClub PO BOX 84, M26 3UZ. 16+. GBP1.50/week"
5378,"Free entry to the gr8prizes wkly comp 4 a chance to win the latest Nokia 8800, PSP or å£250 cash every wk.TXT GREAT to 80878 http//www.gr8prizes.com 08715705022"
5316,Jus finish watching tv... U?
3795,They have a thread on the wishlist section of the forums where ppl post nitro requests. Start from the last page and collect from the bottom up.
386,Customer place i will call you.
3588,I've sent my wife your text. After we buy them she'll tell you what to do. So just relax. We should go get them this wkend.
5017,Babe ! What are you doing ? Where are you ? Who are you talking to ? Do you think of me ? Are you being a good boy? Are you missing me? Do you love me ?
479,When're you guys getting back? G said you were thinking about not staying for mcr
5057,"Geeeee ... Your internet is really bad today, eh ?"
3810,Excellent! Wish we were together right now!
4129,And by when you're done I mean now
1235,Your opinion about me? 1. Over 2. Jada 3. Kusruthi 4. Lovable 5. Silent 6. Spl character 7. Not matured 8. Stylish 9. Simple Pls reply..
3938,Y Ì_ wan to go there? C doctor?
2816,"Gr8 Poly tones 4 ALL mobs direct 2u rply with POLY TITLE to 8007 eg POLY BREATHE1 Titles: CRAZYIN, SLEEPINGWITH, FINEST, YMCA :getzed.co.uk POBox365O4W45WQ 300p"
4550,Great. Have a safe trip. Dont panic surrender all.
2437,"For ur chance to win å£250 cash every wk TXT: PLAY to 83370. T's&C's www.music-trivia.net custcare 08715705022, 1x150p/wk."
5519,Can you pls send me that company name. In saibaba colany
2384,"Sorry, I'll call later"
662,Sorry me going home first... Daddy come fetch Ì_ later...
1743,I love to wine and dine my lady!
3749,"Buzz! Hey, my Love ! I think of you and hope your day goes well. Did you sleep in ? I miss you babe. I long for the moment we are together again*loving smile*"
2090,S:-)kallis wont play in first two odi:-)
5276,Dunno leh cant remember mayb lor. So wat time r we meeting tmr?
3045,So how's the weather over there?
44,Great! I hope you like your man well endowed. I am  &lt;#&gt;  inches...
4618,"Sorry, I'll call later In meeting."
1816,Are you going to write ccna exam this week??
986,I'm in office now . I will call you  &lt;#&gt;  min:)
5414,East coast
1803,I'm in class. Did you get my text.
401,Dear how is chechi. Did you talk to her
2508,Ok...
1523,Yup ok thanx...
4818,Got smaller capacity one? Quite ex...
905,Hey what's up charles sorry about the late reply.
1714,Yeah I don't see why not
360,Ha ha cool cool chikku chikku:-):-DB-)
5571,Rofl. Its true to its name
2829,Howz that persons story
4062,How are you. Its been ages. How's abj
5350,No one interested. May be some business plan.
1154,Did u find a sitter for kaitlyn? I was sick and slept all day yesterday.
4082,"Good afternoon, my love. It was good to see your words on YM and get your tm. Very smart move, my slave ... *smiles* ... I drink my coffee and await you."
875,"Shop till u Drop, IS IT YOU, either 10K, 5K, å£500 Cash or å£100 Travel voucher, Call now, 09064011000. NTT PO Box CR01327BT fixedline Cost 150ppm mobile vary"
1624,500 free text msgs. Just text ok to 80488 and we'll credit your account
3872,"Happy or sad , one thing about past is- \Its no more\"" GOOD MORNING :-):-)."""
1826,"Dude. What's up. How Teresa. Hope you have been okay. When i didnt hear from these people, i called them and they had received the package since dec  &lt;#&gt; . Just thot you'ld like to know. Do have a fantastic year and all the best with your reading. Plus if you can really really Bam first aid for Usmle, then your work is done."
4125,"SPJanuary Male Sale! Hot Gay chat now cheaper, call 08709222922. National rate from 1.5p/min cheap to 7.8p/min peak! To stop texts call 08712460324 (10p/min)"
5376,I don't want you to leave. But i'm barely doing what i can to stay sane. fighting with you constantly isn't helping.
4149,I only work from mon to thurs but Sat i cant leh... Booked liao... Which other day u free?
